client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group,Outlier
6888019,13,160,57.0,M,2,495675.23,1,4,Test,57,250K-500K,1,False
8090131,21,263,82.0,M,3,2752241.8,4,7,Control,82,1M-5M,4,False
5099251,17,211,39.5,M,3,327645.26,5,8,Control,40,250K-500K,5,False
4493581,5,70,49.0,U,2,689009.16,6,9,Test,49,500K-1M,6,False
6984141,33,407,58.0,M,3,955345.09,6,9,Control,58,500K-1M,6,True
526939,26,318,84.5,M,3,409929.28,6,9,Test,84,250K-500K,6,False
9423044,13,161,70.0,M,2,1064547.42,5,8,Control,70,1M-5M,5,False
5023117,19,237,26.5,M,4,349177.13,6,9,Test,26,250K-500K,6,False
7933300,14,177,30.0,M,2,364441.95,5,8,Test,30,250K-500K,5,False
2412538,18,222,40.5,M,4,1004007.26,4,7,Test,40,1M-5M,4,False
8575424,13,158,51.5,F,2,373747.66,3,6,Test,52,250K-500K,3,False
7338537,11,142,23.5,M,3,351893.28,3,6,Test,24,250K-500K,3,False
9281679,6,77,67.5,U,2,340225.01,6,9,Control,68,250K-500K,6,False
2930101,11,138,41.5,M,4,634900.2200000001,6,9,Control,42,500K-1M,6,False
28371,11,139,34.5,M,3,307545.14,6,9,Test,34,250K-500K,6,False
3821765,30,365,47.5,M,3,829638.3,3,6,Control,48,500K-1M,3,False
2139166,23,285,59.0,F,2,364253.45,1,4,Control,59,250K-500K,1,False
2249600,22,272,54.5,M,3,536663.39,5,8,Test,54,500K-1M,5,False
7387734,27,325,68.0,F,2,302835.53,4,7,Control,68,250K-500K,4,False
4407044,14,178,50.5,M,4,1484204.73,6,9,Test,50,1M-5M,6,False
8445867,17,210,44.5,M,2,779326.53,6,9,Test,44,500K-1M,6,False
6775818,7,89,39.0,U,2,358349.59,1,4,Control,39,250K-500K,1,False
7977593,24,299,65.0,F,3,297769.85,5,8,Control,65,250K-500K,5,False
3590091,28,339,31.0,M,2,316266.24,5,8,Control,31,250K-500K,5,False
5002060,7,86,51.5,U,2,454546.37,4,7,Control,52,250K-500K,4,False
1232223,6,82,44.5,U,3,510456.98,6,9,Test,44,500K-1M,6,False
9035903,27,330,67.0,M,3,3046462.03,5,8,Control,67,1M-5M,5,False
8992296,5,71,29.5,U,3,550429.66,5,8,Test,30,500K-1M,5,False
6793284,24,297,50.5,M,4,1255140.46,4,7,Test,50,1M-5M,4,False
9804188,6,72,34.0,U,2,360072.44,6,9,Control,34,250K-500K,6,False
4352617,8,97,24.0,U,3,410803.0,5,8,Control,24,250K-500K,5,False
4578494,6,83,57.5,U,2,294868.97,0,3,Test,58,250K-500K,0,False
8238902,11,134,66.5,M,2,513774.25,6,9,Control,66,500K-1M,6,False
3367386,22,268,65.5,F,2,428095.92,0,3,Test,66,250K-500K,0,False
492751,26,314,45.5,M,4,1733517.43,6,9,Control,46,1M-5M,6,False
7342125,16,203,67.5,M,2,571864.5800000001,5,8,Test,68,500K-1M,5,False
9283146,12,152,61.5,M,2,298312.39,6,9,Control,62,250K-500K,6,False
9466238,12,144,42.0,M,2,525348.89,4,7,Control,42,500K-1M,4,False
358027,10,128,69.0,M,3,1073454.61,2,5,Test,69,1M-5M,2,False
1289046,24,290,57.5,M,2,1296661.47,6,9,Test,58,1M-5M,6,False
509746,35,429,35.5,M,2,1003322.88,5,8,Test,36,1M-5M,5,True
4442607,21,261,56.5,M,2,390687.72,5,8,Control,56,250K-500K,5,False
5171509,15,190,36.5,M,2,420911.97,6,9,Test,36,250K-500K,6,False
319971,15,181,74.5,M,2,544292.68,1,4,Control,74,500K-1M,1,False
8427870,6,76,66.5,M,3,799711.29,5,8,Test,66,500K-1M,5,False
1704232,21,253,54.0,M,2,337736.8,5,8,Control,54,250K-500K,5,False
7508773,12,155,47.5,F,2,406854.63,1,4,Test,48,250K-500K,1,False
125273,15,189,60.0,F,2,396376.83,6,9,Control,60,250K-500K,6,False
7656799,18,226,39.5,F,4,586174.9800000001,1,4,Control,40,500K-1M,1,False
5284897,30,362,53.5,M,3,600069.9,0,3,Control,54,500K-1M,0,False
399211,21,259,39.0,M,3,522684.3,6,9,Test,39,500K-1M,6,False
6546613,26,321,87.0,M,3,290119.3,3,6,Control,87,250K-500K,3,False
9164662,11,138,60.0,F,4,304481.24,2,6,Test,60,250K-500K,2,False
4622774,4,48,51.5,F,4,428119.79,3,6,Control,52,250K-500K,3,False
1338778,10,128,64.0,M,2,351834.2,6,9,Control,64,250K-500K,6,False
8509526,18,223,65.5,M,3,1308726.64,6,9,Control,66,1M-5M,6,False
7249843,15,187,66.5,M,5,419539.63,6,9,Control,66,250K-500K,6,False
9746855,6,76,68.5,U,2,1343116.2,6,9,Test,68,1M-5M,6,False
5373548,5,65,55.5,U,2,537756.9,5,8,Test,56,500K-1M,5,False
8713649,18,218,66.0,M,2,715997.51,6,9,Control,66,500K-1M,6,False
2551318,12,147,63.0,F,2,472132.49,2,5,Control,63,250K-500K,2,False
750686,8,98,48.0,U,2,644217.25,1,4,Control,48,500K-1M,1,False
626494,15,189,39.5,U,2,406855.41,1,4,Test,40,250K-500K,1,False
5967592,5,66,62.0,M,3,468655.51,5,8,Control,62,250K-500K,5,False
6767899,15,186,51.5,M,4,361386.84,6,9,Control,52,250K-500K,6,False
1793341,13,158,58.5,M,2,328474.02,6,9,Control,58,250K-500K,6,False
4027432,17,209,53.0,F,2,490942.9,1,4,Control,53,250K-500K,1,False
5651761,7,84,50.5,M,2,495937.78,0,3,Test,50,250K-500K,0,False
7313519,10,120,53.5,M,2,406539.04,2,5,Test,54,250K-500K,2,False
9954278,7,84,68.0,U,2,291289.65,6,9,Control,68,250K-500K,6,False
5373683,13,158,41.0,M,2,396256.68,1,4,Test,41,250K-500K,1,False
6915397,27,331,49.0,F,2,439112.07,6,9,Control,49,250K-500K,6,False
5212054,19,237,66.0,M,2,300968.23,2,5,Control,66,250K-500K,2,False
7905723,14,174,56.5,M,4,2418779.46,5,8,Test,56,1M-5M,5,False
5881256,19,234,51.0,M,2,338082.61,1,4,Test,51,250K-500K,1,False
7848138,6,73,38.0,M,2,406656.0,6,9,Control,38,250K-500K,6,False
6944354,16,199,47.5,M,4,675163.49,6,9,Test,48,500K-1M,6,False
7941483,18,220,42.0,F,4,335061.42,1,4,Test,42,250K-500K,1,False
5972884,5,60,42.0,F,2,323834.41,5,8,Test,42,250K-500K,5,False
7530138,10,127,67.5,M,2,876657.52,6,9,Control,68,500K-1M,6,False
908709,6,80,57.5,F,3,407248.49,3,6,Test,58,250K-500K,3,False
246812,11,139,47.5,M,2,426843.63,6,9,Test,48,250K-500K,6,False
2537933,10,127,77.0,F,2,673595.9500000001,1,4,Control,77,500K-1M,1,False
9232682,14,173,68.0,M,2,417234.78,6,9,Test,68,250K-500K,6,False
9799395,15,180,81.0,F,2,507782.25,6,9,Control,81,500K-1M,6,False
9743459,12,150,39.0,F,2,328396.55,2,5,Control,39,250K-500K,2,False
335389,12,152,55.5,M,2,380011.9,1,4,Control,56,250K-500K,1,False
3695333,17,211,64.0,M,2,561236.36,6,9,Control,64,500K-1M,6,False
2831475,6,75,68.0,M,2,336004.31,0,3,Control,68,250K-500K,0,False
7412950,12,155,31.5,M,4,1297832.93,6,9,Control,32,1M-5M,6,False
7031318,25,308,68.5,M,3,421027.77,2,5,Control,68,250K-500K,2,False
9325262,19,231,39.5,M,3,790982.3300000001,6,9,Control,40,500K-1M,6,False
4546017,19,228,57.5,M,4,555043.3500000001,6,9,Test,58,500K-1M,6,False
3211203,29,356,64.5,M,3,2379754.84,6,9,Control,64,1M-5M,6,False
5318104,10,125,66.0,F,2,314997.61,1,4,Control,66,250K-500K,1,False
9344005,15,183,93.5,M,2,523260.28,4,7,Control,94,500K-1M,4,False
989875,16,193,54.5,M,3,519499.53,3,6,Control,54,500K-1M,3,False
6382275,7,94,70.0,U,2,633044.4800000001,6,9,Test,70,500K-1M,6,False
4142763,8,106,57.5,F,2,435066.87,1,4,Test,58,250K-500K,1,False
7733914,15,185,37.5,M,2,425271.45,2,5,Test,38,250K-500K,2,False
4587564,7,86,62.0,U,2,445366.82,6,9,Test,62,250K-500K,6,False
5222375,7,91,50.5,U,2,486249.49,5,8,Test,50,250K-500K,5,False
7287656,6,73,57.5,U,2,382766.85,0,3,Test,58,250K-500K,0,False
681768,23,280,45.0,F,4,497193.1,6,9,Control,45,250K-500K,6,False
2041875,21,261,62.5,F,3,370454.22,5,8,Control,62,250K-500K,5,False
3793983,9,113,66.5,M,4,551230.01,5,9,Test,66,500K-1M,5,False
3018474,11,137,77.0,F,2,388055.82,2,5,Test,77,250K-500K,2,False
2594614,25,309,64.5,M,2,1291578.91,6,9,Test,64,1M-5M,6,False
9156514,21,260,52.5,M,4,426649.13,0,3,Control,52,250K-500K,0,False
3265866,27,332,59.0,M,2,407949.93,5,8,Control,59,250K-500K,5,False
2677821,10,120,62.5,M,2,583391.9,1,4,Control,62,500K-1M,1,False
2593577,16,202,61.0,M,2,415207.19,6,9,Control,61,250K-500K,6,False
7031553,20,250,34.5,M,2,364602.55,6,9,Test,34,250K-500K,6,False
6947298,19,229,76.5,M,2,1020907.53,6,9,Control,76,1M-5M,6,False
1855885,18,216,63.0,M,2,317646.71,3,6,Control,63,250K-500K,3,False
9045161,29,354,87.0,M,2,292618.67,4,7,Control,87,250K-500K,4,False
1950444,12,147,42.0,M,3,717290.88,5,8,Test,42,500K-1M,5,False
1154898,27,332,68.5,M,3,578428.91,4,7,Test,68,500K-1M,4,False
6590564,8,104,61.0,F,2,355569.76,0,3,Control,61,250K-500K,0,False
2963023,18,221,64.5,M,4,308414.15,6,9,Test,64,250K-500K,6,False
483041,9,110,63.0,M,2,372902.69,0,3,Control,63,250K-500K,0,False
4601112,15,183,65.0,M,4,1771680.65,4,7,Control,65,1M-5M,4,False
305251,13,163,27.5,M,3,631420.74,6,9,Test,28,500K-1M,6,False
3351420,7,93,64.5,U,2,339609.74,6,9,Control,64,250K-500K,6,False
7236884,23,281,55.5,M,2,825650.4700000001,2,5,Control,56,500K-1M,2,False
5675982,23,277,47.5,M,3,630977.75,5,8,Control,48,500K-1M,5,False
3804845,19,229,73.5,M,2,328661.08,6,9,Test,74,250K-500K,6,False
651975,16,200,58.5,F,2,357080.6,1,4,Test,58,250K-500K,1,False
8254183,6,82,44.0,U,2,702575.74,6,9,Control,44,500K-1M,6,False
8966141,5,60,55.5,U,2,605842.99,5,8,Test,56,500K-1M,5,False
9157464,21,256,34.0,F,3,431075.0,1,4,Test,34,250K-500K,1,False
5574967,16,194,56.5,F,4,502729.03,3,6,Control,56,500K-1M,3,False
2370747,31,372,89.0,F,3,384724.33,2,6,Test,89,250K-500K,2,False
7493843,31,377,60.0,M,3,1771579.7,6,9,Control,60,1M-5M,6,False
3508537,5,65,73.0,M,2,822908.4700000001,6,9,Test,73,500K-1M,6,False
9006100,7,87,62.5,U,2,314820.86,6,9,Test,62,250K-500K,6,False
2857733,8,96,65.0,U,2,338145.07,2,6,Test,65,250K-500K,2,False
170507,24,292,67.5,M,4,1463656.48,5,8,Control,68,1M-5M,5,False
8453230,15,186,55.0,M,2,520810.65,3,6,Control,55,500K-1M,3,False
7200691,17,214,70.0,F,3,439384.4,5,8,Control,70,250K-500K,5,False
8588400,11,142,75.5,F,2,370399.11,3,6,Test,76,250K-500K,3,False
7622779,6,79,33.0,U,3,609232.4600000001,6,9,Control,33,500K-1M,6,False
6189850,3,47,70.5,F,2,416299.4,0,3,Test,70,250K-500K,0,False
5867763,20,245,59.5,M,4,561655.41,6,9,Test,60,500K-1M,6,False
981261,19,237,64.0,F,2,440114.96,3,8,Control,64,250K-500K,3,False
6509648,36,442,77.5,F,3,603443.8500000001,6,9,Test,78,500K-1M,6,True
6741997,4,51,40.5,F,4,320957.57,4,7,Control,40,250K-500K,4,False
5130944,15,190,69.5,M,3,483032.63,6,9,Test,70,250K-500K,6,False
5077676,23,276,55.5,M,2,365896.7,6,9,Control,56,250K-500K,6,False
6284746,9,108,39.0,M,4,417360.03,0,3,Control,39,250K-500K,0,False
1752038,30,367,86.5,F,3,381231.87,0,3,Control,86,250K-500K,0,False
7036563,10,131,63.5,F,2,311217.08,2,5,Test,64,250K-500K,2,False
7218587,12,148,44.5,M,2,375112.92,3,6,Control,44,250K-500K,3,False
523530,25,306,48.5,M,4,1219670.94,6,9,Test,48,1M-5M,6,False
2949607,22,272,48.5,F,4,368687.18,2,5,Control,48,250K-500K,2,False
663690,20,247,45.5,F,3,539182.66,0,8,Test,46,500K-1M,0,False
2909421,20,245,54.5,M,2,465420.13,6,9,Control,54,250K-500K,6,False
6374745,17,213,63.0,M,3,2206369.14,6,9,Test,63,1M-5M,6,False
8014474,12,154,40.5,M,2,679207.86,1,4,Control,40,500K-1M,1,False
3108513,10,129,65.0,F,2,603351.2100000001,6,9,Control,65,500K-1M,6,False
1744570,14,178,48.0,F,4,1148774.47,3,7,Control,48,1M-5M,3,False
9298439,31,375,69.0,M,3,990405.45,6,9,Control,69,500K-1M,6,False
2263285,29,359,63.5,M,3,926294.78,6,9,Test,64,500K-1M,6,False
8576266,34,418,58.5,M,3,842051.4700000001,6,9,Control,58,500K-1M,6,True
9194226,32,392,78.5,M,3,1512687.21,6,9,Control,78,1M-5M,6,True
168266,23,280,56.5,M,3,666583.76,2,5,Test,56,500K-1M,2,False
8788056,22,274,83.5,F,3,468239.59,1,4,Test,84,250K-500K,1,False
9547977,21,253,79.0,F,2,654190.12,0,3,Test,79,500K-1M,0,False
1501476,20,240,50.0,F,3,376104.7,6,9,Test,50,250K-500K,6,False
9192401,18,221,65.5,U,3,362400.75,2,5,Control,66,250K-500K,2,False
1514011,27,335,61.0,F,3,1420529.6,6,9,Test,61,1M-5M,6,False
7865356,6,81,41.0,U,2,702272.8500000001,6,9,Control,41,500K-1M,6,False
3413149,12,151,53.5,M,2,340140.59,1,4,Test,54,250K-500K,1,False
5147197,23,280,63.5,F,4,707533.5700000001,6,9,Control,64,500K-1M,6,False
858812,15,190,61.5,M,2,731863.7300000001,2,5,Test,62,500K-1M,2,False
8705320,7,95,44.0,M,5,1560576.19,6,9,Control,44,1M-5M,6,False
1701884,20,244,57.0,M,2,547688.37,6,9,Test,57,500K-1M,6,False
872056,4,54,61.5,U,2,328059.61,6,9,Control,62,250K-500K,6,False
1476178,16,195,57.0,M,2,355513.33,6,9,Test,57,250K-500K,6,False
6884906,20,245,65.0,F,3,328179.65,6,9,Control,65,250K-500K,6,False
5115704,27,328,60.5,F,3,646459.31,6,9,Control,60,500K-1M,6,False
1875913,20,250,47.5,F,2,351212.68,0,3,Test,48,250K-500K,0,False
6993367,20,240,60.0,M,3,676416.88,4,7,Test,60,500K-1M,4,False
8666599,18,226,36.5,M,4,650895.74,6,9,Control,36,500K-1M,6,False
2187800,13,163,32.0,M,2,504916.13,5,8,Test,32,500K-1M,5,False
4178298,13,162,69.0,M,2,489408.45,3,6,Test,69,250K-500K,3,False
7411821,39,479,56.5,M,4,1316854.11,3,6,Test,56,1M-5M,3,True
4208202,18,226,37.5,M,3,785126.03,6,9,Control,38,500K-1M,6,False
1706325,14,170,57.5,M,3,1074696.79,6,9,Test,58,1M-5M,6,False
8894235,30,363,59.5,M,3,1827503.02,6,9,Control,60,1M-5M,6,False
425546,7,91,53.0,M,2,557177.1900000001,6,9,Test,53,500K-1M,6,False
9660158,20,251,43.5,M,3,346572.08,6,9,Control,44,250K-500K,6,False
3755271,19,239,61.0,M,2,544094.02,3,7,Control,61,500K-1M,3,False
3584930,15,181,46.5,M,5,499848.49,3,7,Test,46,250K-500K,3,False
1630675,17,205,62.0,M,2,291715.29,3,6,Test,62,250K-500K,3,False
228783,5,70,63.0,U,2,342114.06,6,9,Test,63,250K-500K,6,False
8003355,10,130,29.5,M,3,492059.2,6,9,Test,30,250K-500K,6,False
9888495,14,178,55.5,M,3,1072392.2999999998,1,4,Control,56,1M-5M,1,False
3983280,19,238,43.0,F,3,477030.72,6,9,Control,43,250K-500K,6,False
800925,20,246,70.0,F,3,1089355.22,6,9,Control,70,1M-5M,6,False
7588305,10,121,49.0,M,2,398429.06,0,3,Control,49,250K-500K,0,False
2101802,8,105,67.0,F,2,658986.15,6,9,Test,67,500K-1M,6,False
9586139,20,249,74.5,M,2,404061.4,6,9,Test,74,250K-500K,6,False
9762548,10,131,76.0,F,2,633777.7000000001,6,9,Test,76,500K-1M,6,False
7343199,15,189,37.5,M,2,528290.53,4,7,Control,38,500K-1M,4,False
3580416,28,336,74.5,F,4,857829.3200000001,6,9,Test,74,500K-1M,6,False
417189,6,78,70.5,U,2,789436.4800000001,1,4,Control,70,500K-1M,1,False
6934454,12,145,53.0,M,4,496361.26,6,9,Test,53,250K-500K,6,False
6968462,24,298,57.0,M,3,492448.37,6,9,Control,57,250K-500K,6,False
2333118,24,293,74.5,F,3,413325.24,3,6,Test,74,250K-500K,3,False
6147411,16,203,35.5,M,2,795678.9500000001,3,6,Test,36,500K-1M,3,False
6024983,4,57,62.5,U,2,720092.14,6,9,Control,62,500K-1M,6,False
2508516,9,113,67.5,M,2,760106.37,6,9,Test,68,500K-1M,6,False
7711789,23,282,53.5,F,3,1255099.09,1,5,Control,54,1M-5M,1,False
7801931,18,220,62.0,M,3,352664.6,2,5,Control,62,250K-500K,2,False
452359,17,211,42.5,M,3,433376.53,6,9,Test,42,250K-500K,6,False
9549111,12,152,44.0,F,3,302704.61,4,7,Control,44,250K-500K,4,False
9688073,8,97,70.0,U,2,381643.12,0,4,Control,70,250K-500K,0,False
7858258,13,157,69.5,F,4,723018.5700000001,1,4,Control,70,500K-1M,1,False
6608062,46,562,62.0,M,4,743208.67,6,9,Test,62,500K-1M,6,True
3090130,6,83,60.5,U,2,373823.1,6,9,Control,60,250K-500K,6,False
3557067,15,187,67.0,U,3,357514.93,6,9,Test,67,250K-500K,6,False
5766460,21,260,75.5,M,2,306100.03,3,6,Test,76,250K-500K,3,False
9008137,21,257,61.5,M,4,723916.28,6,9,Control,62,500K-1M,6,False
7818040,28,341,66.5,M,3,469406.31,6,9,Test,66,250K-500K,6,False
8430663,6,79,40.0,U,2,389041.22,0,3,Test,40,250K-500K,0,False
6574716,26,322,60.5,M,3,1074136.66,6,9,Control,60,1M-5M,6,False
2145364,12,145,63.0,M,3,365104.73,2,5,Control,63,250K-500K,2,False
9621690,20,250,51.5,F,2,293686.51,3,6,Test,52,250K-500K,3,False
7159825,6,75,58.5,U,2,461188.08,6,9,Test,58,250K-500K,6,False
5698909,7,85,62.5,U,3,381072.58,2,5,Test,62,250K-500K,2,False
3990333,24,292,50.0,M,3,1016798.17,4,7,Test,50,1M-5M,4,False
7460349,21,252,52.5,F,3,525599.27,5,8,Control,52,500K-1M,5,False
4757684,20,246,67.0,F,2,350199.23,6,9,Test,67,250K-500K,6,False
3615899,17,204,65.5,F,3,292588.07,5,8,Control,66,250K-500K,5,False
6672662,6,77,65.5,U,2,367420.59,2,5,Control,66,250K-500K,2,False
1839549,30,361,64.5,M,4,554106.26,6,9,Test,64,500K-1M,6,False
6811542,4,59,59.0,U,2,1011057.41,4,7,Test,59,1M-5M,4,False
8980102,6,76,66.5,F,2,343149.61,6,9,Control,66,250K-500K,6,False
6669699,22,269,70.5,M,4,398907.31,6,9,Control,70,250K-500K,6,False
5738449,6,74,55.5,M,2,408409.36,6,9,Test,56,250K-500K,6,False
7008613,4,57,46.0,U,3,916050.06,0,3,Control,46,500K-1M,0,False
4477529,11,142,69.5,M,2,424752.89,6,9,Test,70,250K-500K,6,False
8247035,6,80,44.5,U,3,1136881.3299999998,2,5,Control,44,1M-5M,2,False
7685002,29,359,51.5,F,6,464439.8,6,9,Test,52,250K-500K,6,False
725801,26,313,71.0,F,4,764661.9400000001,2,5,Control,71,500K-1M,2,False
2316460,15,183,50.5,F,2,535460.51,2,5,Control,50,500K-1M,2,False
2380332,16,202,53.0,M,2,385919.33,6,9,Test,53,250K-500K,6,False
2603992,23,285,73.5,M,3,812785.9800000001,6,9,Control,74,500K-1M,6,False
4525663,16,194,56.5,M,2,341736.35,5,8,Test,56,250K-500K,5,False
5268166,5,66,59.5,U,2,379161.82,5,8,Test,60,250K-500K,5,False
4729376,7,88,49.0,U,3,2435296.97,6,9,Control,49,1M-5M,6,False
7129797,6,77,61.0,M,2,963970.84,6,9,Test,61,500K-1M,6,False
7544555,24,289,54.5,F,3,2170591.75,5,8,Test,54,1M-5M,5,False
2329201,4,59,66.0,M,2,375840.19,5,8,Control,66,250K-500K,5,False
9336321,32,394,56.5,F,4,703526.0800000001,1,5,Test,56,500K-1M,1,True
1479816,8,105,59.5,M,2,421554.13,1,4,Test,60,250K-500K,1,False
3084223,32,394,57.5,M,4,2452515.05,5,8,Control,58,1M-5M,5,True
3257276,12,145,70.0,U,3,428105.13,1,4,Control,70,250K-500K,1,False
8267456,6,82,65.0,U,2,297342.44,1,4,Control,65,250K-500K,1,False
2694302,13,159,50.5,F,2,604507.86,1,4,Control,50,500K-1M,1,False
1679331,5,69,59.0,U,3,1266821.36,6,9,Control,59,1M-5M,6,False
4965266,9,118,62.0,M,2,313155.01,6,9,Control,62,250K-500K,6,False
233145,21,260,69.5,M,3,1254030.16,3,7,Test,70,1M-5M,3,False
9034572,5,60,53.5,U,2,401005.4,4,7,Control,54,250K-500K,4,False
6858922,8,101,52.5,U,3,655791.8500000001,1,4,Test,52,500K-1M,1,False
8889640,8,104,67.0,F,4,1083020.0699999998,4,8,Test,67,1M-5M,4,False
2153656,6,76,30.0,M,4,300192.61,3,6,Control,30,250K-500K,3,False
8576384,9,119,58.5,F,3,703895.2300000001,6,9,Test,58,500K-1M,6,False
3852832,14,171,69.5,M,2,625753.24,4,7,Test,70,500K-1M,4,False
1146418,6,77,61.0,F,2,2572758.49,0,4,Test,61,1M-5M,0,False
2629614,20,246,47.5,M,3,613044.4400000001,6,9,Test,48,500K-1M,6,False
6353848,29,358,62.0,M,2,395237.13,5,8,Test,62,250K-500K,5,False
1769014,13,165,38.5,F,2,422850.19,5,8,Test,38,250K-500K,5,False
6227290,5,66,43.0,U,2,320661.03,0,3,Control,43,250K-500K,0,False
8586252,20,243,61.5,M,2,598872.68,6,9,Control,62,500K-1M,6,False
9032753,9,114,50.0,M,2,817316.12,6,9,Control,50,500K-1M,6,False
9664692,10,128,47.5,U,2,652780.16,6,9,Control,48,500K-1M,6,False
2806397,5,71,48.5,U,3,400173.4,4,7,Control,48,250K-500K,4,False
8909517,15,180,73.0,M,2,631341.99,0,5,Control,73,500K-1M,0,False
5645633,16,201,67.5,F,2,309551.95,6,9,Control,68,250K-500K,6,False
3716868,12,146,54.0,M,2,361012.16,3,6,Test,54,250K-500K,3,False
4787070,13,165,58.0,M,2,354265.83,3,6,Control,58,250K-500K,3,False
51526,26,319,44.0,M,2,310116.59,2,5,Test,44,250K-500K,2,False
7265744,29,358,57.5,F,3,811169.74,0,5,Test,58,500K-1M,0,False
4350140,13,162,36.5,M,3,891321.03,6,9,Control,36,500K-1M,6,False
1138371,8,104,67.0,M,4,532078.5700000001,6,9,Test,67,500K-1M,6,False
5743376,40,485,66.5,M,3,3228350.47,6,9,Control,66,1M-5M,6,True
2681216,22,275,62.5,F,4,746674.3300000001,6,9,Test,62,500K-1M,6,False
6614287,17,213,31.0,F,4,327895.59,6,9,Test,31,250K-500K,6,False
6261268,27,330,50.5,M,3,357976.66,6,9,Test,50,250K-500K,6,False
6650452,29,354,54.0,F,4,2543573.91,0,4,Test,54,1M-5M,0,False
2254043,13,162,66.5,M,3,3133112.22,6,9,Control,66,1M-5M,6,False
8615479,14,178,58.5,F,2,447903.25,4,7,Test,58,250K-500K,4,False
4527394,6,75,74.0,U,2,306889.84,2,5,Test,74,250K-500K,2,False
9203388,6,78,62.5,U,2,332161.3,6,9,Test,62,250K-500K,6,False
9939412,20,251,63.5,F,2,345063.32,4,7,Test,64,250K-500K,4,False
373376,15,187,65.0,F,2,420604.6,6,9,Test,65,250K-500K,6,False
7541117,12,144,36.5,M,3,329867.08,6,9,Test,36,250K-500K,6,False
926432,14,174,53.5,M,2,558155.4700000001,5,8,Control,54,500K-1M,5,False
93870,24,288,67.5,F,3,447075.08,3,6,Test,68,250K-500K,3,False
4767794,22,272,46.0,M,2,3494732.32,5,8,Control,46,1M-5M,5,False
4597628,22,264,61.5,M,3,2387411.46,6,9,Control,62,1M-5M,6,False
1621145,6,81,23.5,U,2,359137.13,6,9,Test,24,250K-500K,6,False
1223405,5,62,30.5,U,2,327819.91,0,3,Control,30,250K-500K,0,False
2877305,10,128,68.5,M,4,311777.94,6,9,Test,68,250K-500K,6,False
8840459,5,65,62.0,U,2,515358.93,4,7,Control,62,500K-1M,4,False
1475249,23,277,65.5,M,2,314162.03,5,9,Control,66,250K-500K,5,False
743500,18,224,39.5,M,3,307878.32,4,7,Test,40,250K-500K,4,False
3959645,10,125,43.5,F,2,1151609.63,6,9,Test,44,1M-5M,6,False
9696533,16,192,58.0,F,2,790634.7200000001,6,9,Control,58,500K-1M,6,False
2863360,16,193,70.0,M,2,328444.37,6,9,Control,70,250K-500K,6,False
9078686,13,166,52.0,M,2,865210.29,1,4,Control,52,500K-1M,1,False
4462647,19,239,69.0,M,2,608294.9700000001,6,9,Test,69,500K-1M,6,False
5782398,9,111,53.0,M,3,823349.76,6,9,Test,53,500K-1M,6,False
8336492,10,131,44.5,M,3,308490.91,4,7,Control,44,250K-500K,4,False
7754205,6,82,54.0,U,2,364834.5,3,6,Control,54,250K-500K,3,False
9457142,8,96,57.5,U,2,380510.88,6,9,Test,58,250K-500K,6,False
5089420,16,203,48.5,M,2,1775907.3199999998,5,9,Control,48,1M-5M,5,False
4035879,21,253,50.5,M,2,313395.04,4,7,Test,50,250K-500K,4,False
4166929,16,196,64.0,M,2,880963.3200000001,4,7,Test,64,500K-1M,4,False
6071692,8,107,53.0,M,2,292455.39,1,4,Control,53,250K-500K,1,False
6744430,6,78,53.0,U,2,487389.36,6,9,Test,53,250K-500K,6,False
4803076,6,78,54.0,M,3,338905.4,6,9,Test,54,250K-500K,6,False
5606455,22,270,53.5,M,3,348650.68,4,7,Test,54,250K-500K,4,False
8259569,21,258,72.0,M,3,767518.56,5,8,Control,72,500K-1M,5,False
3486139,22,270,70.0,M,2,358894.23,0,3,Test,70,250K-500K,0,False
7340969,21,255,38.5,M,2,322870.98,0,3,Test,38,250K-500K,0,False
3766077,10,128,54.5,M,2,641706.42,5,8,Control,54,500K-1M,5,False
7812877,31,379,75.5,M,3,1503466.23,6,9,Test,76,1M-5M,6,False
5034038,11,137,30.0,M,2,359372.24,3,6,Control,30,250K-500K,3,False
3658118,6,82,53.5,U,2,367298.79,6,9,Control,54,250K-500K,6,False
766105,4,57,41.0,U,2,333871.09,1,4,Control,41,250K-500K,1,False
867469,6,72,52.5,U,3,325562.84,6,9,Test,52,250K-500K,6,False
1915796,21,253,52.0,M,2,317877.63,1,4,Control,52,250K-500K,1,False
9659796,27,324,82.0,F,3,1385430.8199999998,6,9,Control,82,1M-5M,6,False
416876,6,76,65.5,F,2,291392.27,6,9,Control,66,250K-500K,6,False
862662,33,398,60.5,F,2,2410753.25,6,9,Control,60,1M-5M,6,True
6102201,9,112,58.0,M,2,559296.66,4,7,Control,58,500K-1M,4,False
5990729,18,217,48.0,U,3,576587.62,6,9,Control,48,500K-1M,6,False
6765419,10,121,73.5,F,2,541505.1900000001,4,7,Test,74,500K-1M,4,False
3089893,26,312,54.0,F,2,801069.53,6,9,Test,54,500K-1M,6,False
4862521,10,129,49.0,M,2,679448.4500000001,6,9,Test,49,500K-1M,6,False
7696674,12,145,50.5,M,4,476780.79,5,9,Control,50,250K-500K,5,False
