,client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,variation
28122,5585090,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28123,5585124,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28124,5585137,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28125,5585354,1.0,3.0,2.0,3.0,3.0,1,1,0,Test
28126,5585394,1.0,6.0,3.0,1.0,1.0,1,1,0,Test
28127,5585462,,2.0,1.0,1.0,1.0,0,0,0,Control
28128,5585512,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28129,5586031,,1.0,2.0,3.0,3.0,0,0,0,Control
28130,5586086,1.0,5.0,2.0,3.0,3.0,1,1,0,Control
28131,5586641,,3.0,2.0,,,0,0,0,Test
28132,5586669,,2.0,,,,0,0,0,Control
28133,5586955,,2.0,,,,0,0,0,Test
28134,5587154,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28135,5587497,,5.0,1.0,1.0,1.0,0,0,0,Control
28136,5587603,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28137,5587983,,1.0,,,,0,0,0,Test
28138,5588056,2.0,3.0,2.0,1.0,1.0,1,1,0,Test
28139,5588167,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28140,5588219,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28141,5588396,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
28142,5588474,1.0,2.0,1.0,2.0,2.0,1,1,0,Test
28143,5588539,,1.0,,,,0,0,0,Control
28144,5588572,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
28145,5588796,1.0,4.0,2.0,2.0,1.0,1,1,0,Control
28146,5588923,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
28147,5588937,,1.0,1.0,,,0,0,0,Test
28148,5589091,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28149,5589110,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28150,5589444,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
28151,5589543,1.0,2.0,1.0,2.0,1.0,1,1,0,Control
28152,5589818,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
28153,5589841,1.0,2.0,2.0,4.0,2.0,1,1,0,Control
28154,5590523,,2.0,2.0,,,0,0,0,Test
28155,5590536,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28156,5590652,1.0,3.0,2.0,2.0,3.0,1,1,0,Control
28157,5590820,,1.0,1.0,1.0,,0,0,0,Control
28158,5590824,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28159,5591208,,3.0,2.0,1.0,1.0,0,0,0,Control
28160,5592378,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28161,5592443,1.0,2.0,1.0,3.0,1.0,1,1,0,Test
28162,5592504,1.0,1.0,3.0,2.0,2.0,1,1,0,Control
28163,5592653,,1.0,,,,0,0,0,Control
28164,5592682,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28165,5592710,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28166,5592834,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
28167,5593356,,1.0,1.0,,,0,0,0,Control
28168,5593566,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28169,5593703,2.0,2.0,2.0,1.0,1.0,1,1,0,Test
28170,5593754,1.0,,1.0,1.0,1.0,0,0,0,Test
28171,5594240,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28172,5594406,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28173,5594705,,6.0,2.0,3.0,1.0,0,0,0,Control
28174,5595019,1.0,1.0,2.0,3.0,1.0,1,1,0,Test
28175,5595433,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28176,5595590,1.0,2.0,3.0,3.0,2.0,1,1,0,Test
28177,5595823,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
28178,5595824,1.0,22.0,14.0,6.0,3.0,1,1,0,Test
28179,5595860,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28180,5596165,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
28181,5596278,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28182,5596531,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28183,5596629,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28184,5597185,1.0,1.0,1.0,2.0,4.0,1,1,0,Control
28185,5597312,,2.0,,,,0,0,0,Test
28186,5597360,1.0,4.0,2.0,1.0,1.0,1,1,0,Control
28187,5597529,,1.0,,,,0,0,0,Test
28188,5597601,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28189,5598121,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28190,5598376,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
28191,5598564,,1.0,1.0,1.0,1.0,0,0,0,Control
28192,5598906,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28193,5598911,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28194,5598921,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28195,5598950,,5.0,3.0,3.0,3.0,0,0,0,Control
28196,5599100,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28197,5599201,1.0,3.0,2.0,1.0,3.0,1,1,0,Control
28198,5599270,,5.0,1.0,,,0,0,0,Test
28199,5599344,,2.0,2.0,1.0,1.0,0,0,0,Control
28200,5599391,,1.0,,,,0,0,0,Control
28201,5599398,,2.0,1.0,,,0,0,0,Control
28202,5599461,,14.0,7.0,1.0,1.0,0,0,0,Test
28203,5599473,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28204,5599611,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28205,5599870,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28206,5600260,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28207,5600283,,3.0,1.0,,,0,0,0,Test
28208,5600350,3.0,4.0,2.0,1.0,1.0,1,1,0,Control
28209,5600459,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28210,5600477,,5.0,2.0,2.0,1.0,0,0,0,Test
28211,5600574,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28212,5600808,,4.0,3.0,,,0,0,0,Test
28213,5601073,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28214,5601303,1.0,47.0,2.0,1.0,1.0,1,1,0,Control
28215,5601417,,1.0,,,,0,0,0,Test
28216,5601497,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28217,5601718,,3.0,,,,0,0,0,Control
28218,5601826,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
28219,5602040,1.0,1.0,1.0,2.0,2.0,1,1,0,Test
28220,5602321,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28221,5602328,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28222,5602361,,2.0,3.0,1.0,,0,0,0,Test
28223,5602453,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28224,5602726,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28225,5602866,,1.0,1.0,1.0,1.0,0,0,0,Control
28226,5603421,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
28227,5603565,1.0,3.0,4.0,4.0,3.0,1,1,0,Control
28228,5603661,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28229,5604246,1.0,3.0,3.0,3.0,2.0,1,1,0,Test
28230,5604350,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28231,5604547,4.0,1.0,2.0,1.0,1.0,1,1,0,Control
28232,5604822,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
28233,5604852,,1.0,1.0,1.0,1.0,0,0,0,Control
28234,5605133,,3.0,,,,0,0,0,Test
28235,5605332,,3.0,3.0,,,0,0,0,Test
28236,5605478,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28237,5605538,,1.0,1.0,,,0,0,0,Control
28238,5606178,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
28239,5606194,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28240,5606455,3.0,2.0,2.0,1.0,1.0,1,1,0,Test
28241,5606519,,1.0,,,,0,0,0,Control
28242,5606762,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28243,5606829,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
28244,5606858,,1.0,,,,0,0,0,Test
28245,5607313,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
28246,5607324,,1.0,1.0,1.0,,0,0,0,Control
28247,5608070,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28248,5608291,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28249,5608397,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28250,5608551,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28251,5609004,4.0,2.0,1.0,1.0,1.0,1,0,0,Control
28252,5609236,,1.0,1.0,,,0,0,0,Test
28253,5609495,,6.0,1.0,,,0,0,0,Test
28254,5609544,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28255,5609697,2.0,3.0,2.0,2.0,2.0,1,1,0,Test
28256,5610257,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28257,5610462,,2.0,2.0,,,0,0,0,Test
28258,5610470,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
28259,5610493,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28260,5610637,,3.0,1.0,1.0,,0,0,0,Test
28261,5611197,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28262,5611387,,2.0,2.0,,,0,0,0,Test
28263,5611511,,4.0,2.0,,,0,0,0,Test
28264,5611560,1.0,5.0,3.0,2.0,2.0,1,1,0,Control
28265,5612059,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28266,5612095,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28267,5612472,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28268,5612493,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28269,5612543,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28270,5612563,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28271,5613244,,4.0,3.0,,,0,0,0,Control
28272,5613599,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
28273,5613996,,1.0,,,,0,0,0,Test
28274,5615101,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28275,5615347,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28276,5615453,,2.0,2.0,1.0,1.0,0,0,0,Test
28277,5615751,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
28278,5616378,1.0,2.0,2.0,2.0,1.0,1,1,0,Test
28279,5616882,,1.0,,,,0,0,0,Test
28280,5617039,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28281,5617415,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28282,5617630,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28283,5617700,1.0,2.0,2.0,4.0,8.0,1,1,0,Test
28284,5617838,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28285,5617888,,1.0,,,,0,0,0,Test
28286,5617955,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28287,5618153,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28288,5618380,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28289,5618429,,7.0,9.0,10.0,9.0,0,0,0,Test
28290,5618665,,4.0,3.0,2.0,1.0,0,0,0,Control
28291,5618896,,3.0,2.0,2.0,,0,0,0,Test
28292,5619094,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28293,5619517,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28294,5619936,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28295,5619969,,6.0,2.0,2.0,1.0,0,0,0,Test
28296,5619976,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28297,5620187,,2.0,,,,0,0,0,Test
28298,5620645,,5.0,3.0,2.0,,0,0,0,Test
28299,5620878,,2.0,1.0,1.0,,0,0,0,Test
28300,5620972,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28301,5621030,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28302,5621121,,1.0,1.0,1.0,1.0,0,0,0,Test
28303,5621185,1.0,1.0,1.0,3.0,2.0,1,1,0,Control
28304,5621250,,1.0,1.0,1.0,1.0,0,0,0,Control
28305,5621347,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28306,5621845,,1.0,1.0,,,0,0,0,Test
28307,5621982,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28308,5622010,1.0,4.0,4.0,1.0,1.0,1,1,0,Test
28309,5622575,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28310,5622776,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28311,5623007,,4.0,1.0,,,0,0,0,Control
28312,5623304,1.0,3.0,2.0,2.0,2.0,1,1,0,Control
28313,5623391,4.0,1.0,1.0,1.0,1.0,1,0,0,Control
28314,5623633,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28315,5623793,,4.0,2.0,1.0,,0,0,0,Test
28316,5623848,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
28317,5624434,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28318,5624436,,6.0,1.0,,,0,0,0,Control
28319,5624653,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28320,5624781,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28321,5624950,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28322,5624954,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
28323,5624983,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
28324,5624999,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28325,5625180,,3.0,,,,0,0,0,Test
28326,5625527,,1.0,,,,0,0,0,Control
28327,5625664,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28328,5625895,1.0,1.0,1.0,1.0,3.0,1,1,0,Control
28329,5626150,,3.0,,,,0,0,0,Control
28330,5626200,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28331,5626228,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28332,5626616,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28333,5626825,,1.0,1.0,,,0,0,0,Test
28334,5627269,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
28335,5627324,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28336,5627548,,3.0,1.0,,,0,0,0,Test
28337,5627725,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28338,5627816,1.0,1.0,1.0,1.0,3.0,1,1,0,Control
28339,5627926,1.0,4.0,2.0,1.0,1.0,1,1,0,Test
28340,5628037,2.0,5.0,3.0,2.0,2.0,1,1,0,Test
28341,5628326,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28342,5628478,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28343,5628550,,2.0,1.0,,,0,0,0,Test
28344,5628601,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28345,5628645,,3.0,,,,0,0,0,Test
28346,5628857,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28347,5629129,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28348,5629211,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28349,5629464,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28350,5629703,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28351,5629710,,1.0,,,,0,0,0,Test
28352,5630016,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28353,5630341,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28354,5630898,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28355,5631396,,1.0,,,,0,0,0,Test
28356,5631462,,3.0,1.0,,,0,0,0,Test
28357,5631954,,9.0,4.0,2.0,1.0,0,0,0,Control
28358,5631969,2.0,2.0,2.0,1.0,1.0,1,1,0,Control
28359,5631997,,4.0,,,,0,0,0,Test
28360,5632085,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28361,5632235,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
28362,5632368,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28363,5632684,1.0,4.0,4.0,1.0,1.0,1,1,0,Control
28364,5632990,,1.0,,,,0,0,0,Test
28365,5633078,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
28366,5633088,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28367,5633092,,3.0,1.0,1.0,1.0,0,0,0,Test
28368,5633126,1.0,5.0,4.0,1.0,1.0,1,1,0,Test
28369,5633319,1.0,1.0,2.0,1.0,1.0,1,1,0,Test
28370,5633380,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
28371,5633518,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28372,5633653,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28373,5633899,,1.0,,,,0,0,0,Test
28374,5634074,,2.0,,,,0,0,0,Control
28375,5634420,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28376,5634806,,1.0,1.0,2.0,1.0,0,0,0,Control
28377,5635140,1.0,2.0,3.0,3.0,2.0,1,1,0,Test
28378,5635216,,3.0,1.0,1.0,1.0,0,0,0,Test
28379,5635648,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28380,5635789,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28381,5635806,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28382,5635878,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28383,5636083,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28384,5636190,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28385,5636220,,1.0,2.0,4.0,2.0,0,0,0,Control
28386,5636748,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28387,5636801,,5.0,2.0,1.0,1.0,0,0,0,Test
28388,5636893,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
28389,5637407,,1.0,1.0,1.0,1.0,0,0,0,Control
28390,5637695,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28391,5638037,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28392,5638347,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28393,5638824,,5.0,4.0,4.0,2.0,0,0,0,Test
28394,5639140,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
28395,5639457,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28396,5639474,1.0,3.0,2.0,3.0,4.0,1,1,0,Test
28397,5639692,2.0,5.0,1.0,1.0,1.0,1,0,0,Test
28398,5639772,1.0,10.0,4.0,4.0,4.0,1,1,0,Test
28399,5640079,3.0,1.0,1.0,3.0,2.0,1,1,0,Test
28400,5640255,,2.0,,,,0,0,0,Control
28401,5640288,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28402,5640300,,1.0,,,,0,0,0,Control
28403,5640323,2.0,8.0,1.0,2.0,1.0,1,1,0,Control
28404,5640823,1.0,4.0,3.0,3.0,1.0,1,1,0,Test
28405,5640846,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28406,5641834,,3.0,1.0,1.0,1.0,0,0,0,Control
28407,5642056,,2.0,2.0,,,0,0,0,Test
28408,5642208,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28409,5642292,,6.0,,,,0,0,0,Test
28410,5642729,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28411,5642736,1.0,,,,,0,0,0,Test
28412,5642917,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
28413,5643425,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28414,5643467,,1.0,,,,0,0,0,Test
28415,5643528,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28416,5643717,,4.0,2.0,3.0,,0,0,0,Test
28417,5643772,,1.0,,,,0,0,0,Control
28418,5643813,1.0,6.0,7.0,7.0,2.0,1,1,0,Test
28419,5644149,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28420,5644202,,2.0,,,,0,0,0,Test
28421,5644420,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28422,5644486,,4.0,2.0,1.0,1.0,0,0,0,Control
28423,5644611,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
28424,5644663,,2.0,1.0,,,0,0,0,Test
28425,5644734,,2.0,,,,0,0,0,Control
28426,5644756,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28427,5644835,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28428,5644895,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28429,5645092,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
28430,5645261,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28431,5645472,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28432,5645633,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
28433,5645822,1.0,5.0,3.0,2.0,2.0,1,1,0,Test
28434,5645966,1.0,,,3.0,3.0,0,0,0,Control
28435,5646178,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28436,5646191,1.0,2.0,3.0,3.0,2.0,1,1,0,Control
28437,5646257,,5.0,2.0,2.0,,0,0,0,Test
28438,5646291,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28439,5646570,,1.0,,,,0,0,0,Test
28440,5646679,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28441,5647189,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
28442,5647195,,1.0,1.0,1.0,,0,0,0,Test
28443,5647302,,4.0,2.0,,,0,0,0,Test
28444,5647396,,1.0,,,,0,0,0,Test
28445,5647543,,1.0,,,,0,0,0,Control
28446,5647696,,1.0,,,,0,0,0,Control
28447,5647732,1.0,2.0,2.0,3.0,2.0,1,1,0,Control
28448,5647851,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28449,5648355,,6.0,6.0,,,0,0,0,Test
28450,5648906,1.0,3.0,3.0,1.0,1.0,1,1,0,Test
28451,5649953,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28452,5650112,,1.0,1.0,2.0,1.0,0,0,0,Control
28453,5650179,1.0,9.0,1.0,1.0,3.0,1,1,0,Control
28454,5650291,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28455,5650426,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
28456,5650439,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
28457,5650468,,6.0,3.0,,,0,0,0,Control
28458,5650542,1.0,1.0,1.0,3.0,4.0,1,1,0,Control
28459,5650729,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
28460,5650730,,3.0,2.0,1.0,1.0,0,0,0,Test
28461,5651353,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28462,5651761,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28463,5652023,,5.0,3.0,2.0,,0,0,0,Test
28464,5652053,,10.0,,,,0,0,0,Test
28465,5652807,,1.0,1.0,,,0,0,0,Control
28466,5652852,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28467,5653005,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28468,5653497,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28469,5653500,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28470,5653674,,5.0,4.0,2.0,,0,0,0,Test
28471,5654418,,1.0,,,,0,0,0,Control
28472,5654713,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
28473,5654828,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28474,5654979,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28475,5655115,,7.0,4.0,2.0,,0,0,0,Test
28476,5655370,,3.0,1.0,,,0,0,0,Control
28477,5655882,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28478,5656013,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28479,5656016,5.0,2.0,3.0,1.0,1.0,1,1,0,Test
28480,5656171,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28481,5656229,5.0,1.0,1.0,1.0,1.0,1,0,0,Test
28482,5657214,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28483,5657394,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28484,5657562,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28485,5657651,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28486,5657741,1.0,1.0,1.0,1.0,3.0,1,1,0,Control
28487,5657750,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28488,5658050,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28489,5658056,,1.0,,,,0,0,0,Test
28490,5658939,1.0,4.0,1.0,1.0,1.0,1,0,0,Test
28491,5659496,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28492,5659775,1.0,,1.0,1.0,1.0,0,0,0,Control
28493,5659798,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28494,5659799,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28495,5660807,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28496,5660828,,2.0,,,,0,0,0,Test
28497,5661948,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28498,5661956,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28499,5662516,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28500,5662762,,9.0,6.0,3.0,,0,0,0,Test
28501,5662833,,3.0,1.0,1.0,1.0,0,0,0,Test
28502,5662899,,3.0,4.0,4.0,,0,0,0,Test
28503,5662925,1.0,6.0,1.0,1.0,1.0,1,0,0,Control
28504,5663301,1.0,2.0,1.0,2.0,2.0,1,1,0,Control
28505,5663820,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28506,5664043,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28507,5664150,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
28508,5664157,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28509,5664283,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28510,5664561,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28511,5664923,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28512,5665278,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28513,5665576,1.0,6.0,4.0,4.0,3.0,1,1,0,Test
28514,5665758,4.0,2.0,2.0,2.0,2.0,1,1,0,Control
28515,5666090,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28516,5666238,1.0,1.0,2.0,1.0,1.0,1,1,0,Test
28517,5666357,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28518,5666463,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28519,5666881,,1.0,1.0,,,0,0,0,Test
28520,5666935,,5.0,,,,0,0,0,Control
28521,5667006,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28522,5667128,,1.0,1.0,1.0,1.0,0,0,0,Control
28523,5667617,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28524,5667641,,1.0,,,,0,0,0,Control
28525,5667647,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28526,5667703,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28527,5667764,1.0,2.0,4.0,4.0,2.0,1,1,0,Control
28528,5668063,,3.0,6.0,3.0,1.0,0,0,0,Control
28529,5668076,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28530,5668399,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
28531,5668555,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
28532,5668922,,3.0,1.0,1.0,,0,0,0,Control
28533,5669584,,6.0,5.0,4.0,2.0,0,0,0,Test
28534,5669742,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
28535,5669993,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
28536,5670374,,1.0,,,,0,0,0,Control
28537,5670962,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
